"id","aphiaid_worms","name_aphia_worms","environment_aphia_worms"
47710,718570,"Dendrilla nigra","Marine"
48827,100133,"Talaromyces","Marine"
19333,640230,"Rhaphoneis indica","Marine"
19478,544993,"Scleroderma","Marine"
19661,395098,"Carijoa riisei","Marine"
20111,511562,"Mitrella undulata","Marine"
63501,1656568,"Moorena bouillonii","Marine"
20033,111592,"Watersipora subtorquata","Marine"
63521,100496,"Aspergillus terreus","Marine/Terrestrial/Brackish/Freshwater"
63523,100211,"Aspergillus","Marine/Terrestrial/Brackish/Freshwater"
63525,1728065,"Lecanicillium fusisporum","Marine"
63529,1728069,"Acrostalagmus luteoalbus","Marine"
20763,289785,"Dasystenella acanthina","Marine"
20800,127185,"Oncorhynchus mykiss","Marine/Brackish/Freshwater"
20804,233780,"Chattonella marina","Marine"
72,100211,"Aspergillus","Marine/Terrestrial/Brackish/Freshwater"
20613,732356,"Holothuria lubrica","Marine"
20910,1401111,"Crisia grandis","Marine"
58956,100236,"Penicillium","Marine/Terrestrial/Brackish/Freshwater"
47582,146537,"Cyanobacteria","Marine/Terrestrial/Brackish/Freshwater"
21747,1506281,"Dendridium","Marine"
55111,471827,"Nelliella nelliiformis","Marine"
22395,100223,"Cylindrocarpon","Marine"
52842,227457,"Cygonema","Marine"
22227,213329,"Comanthus parvicirrus","Marine"
22659,178078,"Streptomyces","Marine/Brackish"
22861,165528,"Cymbastela cantharella","Marine"
22882,208961,"Cassis glauca","Marine"
23005,473945,"Prunum amygdalum","Marine"
23064,284249,"Garveia annulata","Marine"
23210,145310,"Desmarestia viridis","Marine/Brackish"
23311,145517,"Cystoseira elegans","Marine"
23347,250786,"Lissoclinum fragile","Marine"
23351,1759413,"Scaevola frutescens","Marine/Terrestrial"
23523,571856,"Verrucosispora maris","Marine"
23368,207378,"Pectinia lactuca","Marine"
23539,235078,"Aegialitis annulata","Marine/Brackish"
23670,100503,"Cephalosporium curtipes","Marine"
24025,559777,"Nocardiopsis","Marine/Terrestrial/Brackish/Freshwater"
24075,156972,"Placopecten magellanicus","Marine"
280,345549,"Thalassiosira oceanica","Marine"
24505,171197,"Scleritoderma nodosum","Marine"
23776,100530,"Monodictys putredinis","Marine"
25290,170094,"Erylus trisphaerus","Marine"
24390,374386,"Dictyota acutiloba","Marine"
24735,193798,"Spongia matamata","Marine"
24747,144814,"Laurencia brongniartii","Marine"
24763,178078,"Streptomyces","Marine/Brackish"
24953,235087,"Ceriops decandra","Marine/Terrestrial/Brackish"
24800,742979,"Myxococcus fulvus","Marine"
25226,178078,"Streptomyces","Marine/Brackish"
400,160435,"Paedoclione doliiformis","Marine"
25752,570642,"Pseudomonas","Marine/Terrestrial/Brackish/Freshwater"
58034,437721,"Lignincola laevis","Marine"
58157,100524,"Fusarium solani","Marine/Terrestrial"
59087,100131,"Emericella","Marine"
61446,178078,"Streptomyces","Marine/Brackish"
58346,1728025,"Aspergillus ochraceus","Marine"
58347,100236,"Penicillium","Marine/Terrestrial/Brackish/Freshwater"
26918,372001,"Dictyopteris undulata","Marine"
26991,169915,"Stelletta clavosa","Marine"
26995,144842,"Osmundea hybrida","Marine"
26999,132356,"Ircinia oros","Marine"
27002,165086,"Sarcotragus spinosulus","Marine"
27004,165081,"Sarcotragus fasciculatus","Marine"
27007,211611,"Galaxaura filamentosa","Marine"
27010,170566,"Spheciospongia vesparium","Marine"
27021,133911,"Aplysina aerophoba","Marine"
27022,164988,"Lamellodysidea herbacea","Marine"
27030,124149,"Pteraster obscurus","Marine"
27031,124951,"Asteronyx loveni","Marine"
27033,107379,"Callinectes sapidus","Marine/Brackish/Freshwater"
27042,374030,"Caulocystis cephalornithos","Marine"
27056,369117,"Henricia leviuscula","Marine"
27065,232228,"Laurencia okamurae","Marine"
27066,874454,"Litophyton erectum","Marine"
27067,286345,"Bebryce indica","Marine"
27069,140073,"Haminoea fusari","Marine"
27073,103554,"Clavelina oblonga","Marine"
27088,393034,"Marinobacter","Marine"
27166,839168,"Moorea bouillonii","Marine"
27173,517670,"Clavularia inflata","Marine"
27176,146994,"Leptolyngbya","Marine/Terrestrial/Brackish/Freshwater"
27185,165956,"Topsentia ophiraphidites","Marine"
27188,290553,"Ovabunda macrospiculata","Marine"
27195,708862,"Antillogorgia elisabethae","Marine"
27197,209999,"Anthelia glauca","Marine"
27210,370566,"Syphonota geographica","Marine"
27216,564767,"Jeotgalibacillus marinus","Marine"
27218,509908,"Peronia verruculata","Marine"
27219,404208,"Nucella emarginata","Marine"
27228,212237,"Hippocampus kuda","Marine/Brackish"
27231,367951,"Echinaster luzonicus","Marine"
27232,559770,"Saccharomonospora","Marine"
27234,559610,"Brevibacterium","Marine"
27237,437599,"Aigialus parvus","Marine"
27246,125361,"Eunicella cavolini","Marine"
27253,124316,"Paracentrotus lividus","Marine"
27258,393716,"Mizuhopecten yessoensis","Marine"
27333,1415544,"Cladosporium sphaerospermum","Marine"
27337,164900,"Igernella notabilis","Marine"
27354,283262,"Eunicea succinea","Marine"
27355,158286,"Leptogorgia setacea","Marine"
27363,117548,"Eudendrium glomeratum","Marine"
27374,509909,"Peronia peronii","Marine"
27379,559771,"Saccharopolyspora","Marine"
27387,467628,"Trikentrion flabelliforme","Marine"
27388,132005,"Geodia","Marine"
27391,250109,"Botryllus tuberatus","Marine"
27395,213177,"Asteropsis carinifera","Marine"
27396,172650,"Diplasterias brucei","Marine"
27748,526642,"Yuzurua poiteaui","Marine"
27406,123795,"Coscinasterias tenuispina","Marine"
27410,1621605,"Ostracion immaculatus","Marine"
27411,1214745,"Breviturma dentata","Marine"
27412,213207,"Ophiarachna incrassata","Marine"
27413,529531,"Massinium magnum","Marine"
27423,100241,"Scopulariopsis","Marine"
27505,166775,"Niphates digitalis","Marine"
27518,164822,"Agelas citrina","Marine"
27523,288456,"Palythoa caribaeorum","Marine"
27530,291255,"Tubastraea micranthus","Marine"
27534,133445,"Crambe crambe","Marine"
27536,170743,"Aaptos suberitoides","Marine"
27545,160566,"Nodularia spumigena","Marine/Freshwater"
27546,495597,"Rugulopteryx okamurae","Marine"
27667,145913,"Sporochnus bolleanus","Marine"
27668,372502,"Egregia menziesii","Marine"
27671,325495,"Delisea pulchra","Marine"
27220,420572,"Elysia crispata","Marine"
27569,288107,"Scleronephthya gracillima","Marine"
27572,290417,"Muriceopsis flavida","Marine"
27573,288512,"Sinularia depressa","Marine"
27579,133139,"Raspaciona aculeata","Marine"
27580,164815,"Agelas axifera","Marine"
27587,437700,"Helicascus kanaloanus","Marine"
27588,1469768,"Paradendryphiella salina","Marine"
27592,145539,"Cystoseira zosteroides","Marine"
27594,371891,"Analipus japonicus","Marine"
27672,169632,"Aiolochroia crassa","Marine"
27679,509315,"Peltodoris atromaculata","Marine"
27686,240764,"Pycnopodia helianthoides","Marine"
27688,158489,"Asterias forbesi","Marine"
27696,1726928,"Aspergillus cejpii","Marine"
27706,394044,"Salinispora","Marine"
27711,374393,"Dictyota kunthii","Marine"
27712,240503,"Sargassum lacerifolium","Marine"
27719,517785,"Sinularia acuta","Marine"
27722,288579,"Sinularia sandensis","Marine"
27726,133928,"Oscarella lobularis","Marine"
27734,369172,"Leptasterias fisheri","Marine"
27738,375158,"Ptilonia australasica","Marine"
27744,165359,"Hyrtios violaceus","Marine"
27762,145366,"Dictyota crenulata","Marine"
27836,140121,"Micromelo undatus","Marine"
27840,137884,"Doriopsilla","Marine"
27843,103724,"Phallusia mammillata","Marine"
27846,129829,"Eurythoe complanata","Marine"
27866,145376,"Dictyota mertensii","Marine"
27867,372003,"Dictyota binghamiae","Marine"
27873,851581,"Amathia verticillata","Marine"
27879,531258,"Triopha catalinae","Marine"
27880,624315,"Polycladia myrica","Marine"
27881,633138,"Vidalia colensoi","Marine"
27887,377084,"Saccharina japonica","Marine"
27896,372006,"Dictyota spinulosa","Marine"
27901,708865,"Antillogorgia kallos","Marine"
27904,236120,"Aplysilla sulfurea","Marine"
27560,211863,"Halityle regularis","Marine"
28198,378871,"Leptasterias ochotensis","Marine"
28201,235111,"Sonneratia ovata","Marine/Terrestrial/Brackish"
28202,206430,"Onchidium","Terrestrial/Brackish"
58746,177614,"Tychonema","Marine/Freshwater"
28255,494984,"Sargassum swartzii","Marine"
28256,836512,"Laurenciella","Marine"
28264,166666,"Amphimedon compressa","Marine"
28266,370510,"Karlodinium armiger","Marine"
28267,109902,"Oxyrrhis marina","Marine/Brackish"
28400,111174,"Dendrobeania murrayana","Marine"
28505,437693,"Halorosellinia oceanica","Marine"
58740,437586,"Xylaria","Marine/Terrestrial"
27921,1656567,"Moorena producens","Marine"
27927,1033361,"Didiscus oxeatus","Marine"
27929,103895,"Polyandrocarpa zorritensis","Marine"
28003,166293,"Chalinula molitba","Marine"
28010,146121,"Psolus","Marine"
28011,219959,"Takifugu oblongus","Marine/Brackish"
28015,288815,"Lobophytum strictum","Marine"
28022,1728379,"Streptomyces xinghaiensis","Marine"
28024,100499,"Asteromyces cruciatus","Marine"
28026,145360,"Dictyopteris polypodioides","Marine"
28032,165310,"Collospongia auris","Marine"
28037,570340,"Pseudoalteromonas haloplanktis","Marine"
28045,109603,"Dinophysis acuminata","Marine"
28049,110068,"Ostreopsis ovata","Marine"
28052,117890,"Hydrallmania falcata","Marine"
28070,124598,"Aslia lefevrei","Marine"
28079,1306112,"Ohelopapa flexilis","Marine"
28081,145857,"Colpomenia sinuosa","Marine"
28084,291886,"Verrucella umbracula","Marine"
28088,139687,"Thuridilla hopei","Marine"
28090,240757,"Pisaster brevispinus","Marine"
28169,131907,"Mycale","Marine"
28172,1726899,"Nocardiopsis alba","Marine"
28174,216318,"Monodonta labio","Marine"
28176,531087,"Notodoris gardineri","Marine"
28178,250292,"Ciona savignyi","Marine"
28185,123276,"Henricia","Marine"
28187,213301,"Fromia monilis","Marine"
28189,209995,"Sinularia arborea","Marine"
28196,372507,"Laminaria sinclairii","Marine"
28197,1301283,"Plesiocolochirus minaeus","Marine"
27911,216254,"Nerita albicilla","Marine"
28209,156101,"Gersemia fruticosa","Marine"
28204,743785,"Parasphaerasclera valdiviae","Marine"
28210,181228,"Doris pseudoargus","Marine"
28216,394961,"Kandelia obovata","Marine/Brackish"
28217,166708,"Cribrochalina vasculum","Marine"
28221,109462,"Dinophysis","Marine/Brackish"
28223,144476,"Caulerpa taxifolia","Marine"
28230,570802,"Vibrio splendidus","Marine"
28340,393159,"Roseovarius","Marine"
28341,559999,"Aequorivita","Marine"
28348,177604,"Trichodesmium","Marine/Terrestrial/Brackish/Freshwater"
28350,144714,"Dasya baillouviana","Marine"
28362,169300,"Kirkpatrickia variolosa","Marine"
28364,597330,"Goniobranchus collingwoodi","Marine"
28365,215492,"Conus pulicarius","Marine"
28373,131834,"Haliclona","Marine"
28384,109475,"Gymnodinium","Marine/Terrestrial/Brackish/Freshwater"
28386,1361037,"Laurencia alfredensis","Marine"
28387,372475,"Odonthalia corymbifera","Marine"
28419,287789,"Euplexaura anastomosans","Marine"
28422,590786,"Smaragdinella calyculata","Marine"
28426,103529,"Botryllus","Marine"
28429,178632,"Luidia ludwigi","Marine"
28430,178756,"Henricia downeyae","Marine"
28507,205981,"Scytalium","Marine"
28516,507092,"Pinna attenuata","Marine"
28520,278431,"Takifugu vermicularis","Marine"
28528,246594,"Karenia selliformis","Marine"
28533,103722,"Phallusia fumigata","Marine"
28536,164489,"Leucascandra caveolata","Marine"
28546,145745,"Tricleocarpa fragilis","Marine"
28554,559506,"Thermococcus","Marine"
28557,231819,"Alcyonium antarcticum","Marine"
28669,145531,"Cystoseira schiffneri","Marine"
28574,166799,"Neopetrosia carbonaria","Marine"
28582,172687,"Neosmilaster georgianus","Marine"
28588,480251,"Vibrio alginolyticus","Marine"
28592,131834,"Haliclona","Marine"
28593,564442,"Geobacillus","Marine"
28687,165702,"Scopalina ruetzleri","Marine"
28692,166946,"Oceanapia bartschi","Marine"
28696,206953,"Pocillopora damicornis","Marine"
28704,839980,"Okeania hirsuta","Marine"
28705,177588,"Pseudanabaena","Marine/Terrestrial/Freshwater"
28721,164944,"Dysidea frondosa","Marine"
28722,197498,"Tritoniella belli","Marine"
28724,507386,"Austrovenus stutchburyi","Marine"
28725,422490,"Tripneustes ventricosus","Marine"
28726,139684,"Elysia timida","Marine"
28731,139134,"Cadlina laevis","Marine"
28735,138757,"Aplysia parvula","Marine"
28742,286797,"Deltocyathus magnificus","Marine"
28746,122645,"Amphiporus angulatus","Marine"
28748,417541,"Kallichroma tethys","Marine"
28761,171199,"Setidium obtectum","Marine"
28839,288286,"Sarcophyton buitendijki","Marine"
28845,420568,"Ascobulla ulla","Marine"
28891,837116,"Lobophora rosacea","Marine"
28896,548881,"Phyllodesmium longicirrum","Marine"
28899,212378,"Ophiocoma scolopendrina","Marine"
28903,241780,"Astichopus multifidus","Marine"
28905,126417,"Clupea harengus","Marine/Brackish"
29000,124392,"Echinocardium cordatum","Marine"
29008,395689,"Maristentor dinoferus","Marine"
29017,205239,"Stereonephthya","Marine"
29022,570359,"Pseudoalteromonas tunicata","Marine"
29035,165043,"Ircinia ramosa","Marine"
29036,109711,"Alexandrium minutum","Marine"
29043,376081,"Pterosperma cristatum","Marine"
29047,494865,"Sargassum polycystum","Marine"
29049,103761,"Perophora viridis","Marine"
29056,287571,"Muricea purpurea","Marine"
29062,124128,"Diplopteraster multipes","Marine"
29063,210916,"Thelenota ananas","Marine"
29068,100258,"Rhizopus","Marine/Terrestrial"
29082,373131,"Laurencia catarinensis","Marine"
29083,767206,"Proisocrinus ruberrimus","Marine"
29084,255039,"Evasterias retifera","Marine"
29096,214020,"Plocamium suhrii","Marine"
29099,145793,"Cymodocea nodosa","Marine"
29179,660919,"Trichodesmium erythraeum","Marine"
29185,288009,"Subergorgia rubra","Marine"
29198,170563,"Spheciospongia vagabunda","Marine"
29203,603321,"Nodosilinea","Marine/Terrestrial/Freshwater"
29204,624513,"Azadinium poporum","Marine"
29209,1013053,"Stragulum bicolor","Marine/Brackish"
29211,517810,"Sinularia verruca","Marine"
29214,169740,"Plakina jamaicensis","Marine"
29219,1726883,"Micromonospora echinospora","Marine"
29227,437217,"Scutus antipodes","Marine"
29231,165477,"Axinella donnani","Marine"
29235,233024,"Karenia mikimotoi","Marine"
29241,865865,"Paraphaeosphaeria","Marine"
29245,147604,"Keissleriella","Marine"
29255,372217,"Peyssonnelia caulifera","Marine"
29355,1320723,"Curnon granulosa","Marine"
63495,1766277,"Arcobelus","Marine"
29370,394439,"Williamsia","Marine"
29375,420787,"Codakia orbicularis","Marine"
29377,396488,"Phaeobacter inhibens","Marine"
59238,178078,"Streptomyces","Marine/Brackish"
30208,1358417,"Cryptolaria angulata","Marine"
59328,100236,"Penicillium","Marine/Terrestrial/Brackish/Freshwater"
33127,178078,"Streptomyces","Marine/Brackish"
33266,178078,"Streptomyces","Marine/Brackish"
33436,178078,"Streptomyces","Marine/Brackish"
33438,178078,"Streptomyces","Marine/Brackish"
59455,100454,"Chaetomium globosum","Marine"
32328,178078,"Streptomyces","Marine/Brackish"
32494,178078,"Streptomyces","Marine/Brackish"
32512,178078,"Streptomyces","Marine/Brackish"
32547,178078,"Streptomyces","Marine/Brackish"
32551,178078,"Streptomyces","Marine/Brackish"
32556,178078,"Streptomyces","Marine/Brackish"
32606,178078,"Streptomyces","Marine/Brackish"
32610,178078,"Streptomyces","Marine/Brackish"
32623,178078,"Streptomyces","Marine/Brackish"
32864,178078,"Streptomyces","Marine/Brackish"
32917,178078,"Streptomyces","Marine/Brackish"
33153,178078,"Streptomyces","Marine/Brackish"
32823,178078,"Streptomyces","Marine/Brackish"
33198,178078,"Streptomyces","Marine/Brackish"
33216,178078,"Streptomyces","Marine/Brackish"
33352,178078,"Streptomyces","Marine/Brackish"
33358,178078,"Streptomyces","Marine/Brackish"
33359,178078,"Streptomyces","Marine/Brackish"
33366,178078,"Streptomyces","Marine/Brackish"
33367,178078,"Streptomyces","Marine/Brackish"
33399,178078,"Streptomyces","Marine/Brackish"
33619,178078,"Streptomyces","Marine/Brackish"
33895,178078,"Streptomyces","Marine/Brackish"
33902,178078,"Streptomyces","Marine/Brackish"
33913,178078,"Streptomyces","Marine/Brackish"
34062,178078,"Streptomyces","Marine/Brackish"
34073,178078,"Streptomyces","Marine/Brackish"
34082,178078,"Streptomyces","Marine/Brackish"
34096,178078,"Streptomyces","Marine/Brackish"
34286,178078,"Streptomyces","Marine/Brackish"
34447,178078,"Streptomyces","Marine/Brackish"
59089,147519,"Phoma","Marine/Terrestrial"
59522,437586,"Xylaria","Marine/Terrestrial"
33139,178078,"Streptomyces","Marine/Brackish"
33746,178078,"Streptomyces","Marine/Brackish"
33978,178078,"Streptomyces","Marine/Brackish"
35089,178078,"Streptomyces","Marine/Brackish"
35118,178078,"Streptomyces","Marine/Brackish"
35241,145915,"Sporochnus pedunculatus","Marine"
35248,371111,"Halymenia floresii","Marine"
59090,742979,"Myxococcus fulvus","Marine"
34348,178078,"Streptomyces","Marine/Brackish"
34423,178078,"Streptomyces","Marine/Brackish"
34507,178078,"Streptomyces","Marine/Brackish"
34659,178078,"Streptomyces","Marine/Brackish"
34848,178078,"Streptomyces","Marine/Brackish"
34850,178078,"Streptomyces","Marine/Brackish"
34856,178078,"Streptomyces","Marine/Brackish"
34868,178078,"Streptomyces","Marine/Brackish"
35207,869843,"Streptomyces hyaluromycini","Marine"
35224,144821,"Laurencia flexilis","Marine"
35226,145385,"Padina pavonica","Marine"
35236,214312,"Stoechospermum marginatum","Marine"
61452,396168,"Pseudovibrio denitrificans","Marine"
43723,133226,"Guitarra fimbriata","Marine"
43730,288846,"Zoanthus vietnamensis","Marine"
43760,145083,"Codium decorticatum","Marine"
58330,1456970,"Amanita","Marine/Terrestrial"
40168,178078,"Streptomyces","Marine/Brackish"
43851,107451,"Eriocheir sinensis","Marine/Brackish/Freshwater"
38167,178078,"Streptomyces","Marine/Brackish"
44002,393172,"Nostoc","Marine/Terrestrial/Freshwater"
44025,140770,"Pholas dactylus","Marine"
44181,206958,"Pocillopora eydouxi","Marine"
44190,212091,"Alcyonium utinomii","Marine"
44329,137118,"Physeter catodon","Marine"
59295,100211,"Aspergillus","Marine/Terrestrial/Brackish/Freshwater"
44540,437958,"Eutypella","Marine"
44556,372115,"Nemalion vermiculare","Marine"
59294,178078,"Streptomyces","Marine/Brackish"
60019,517695,"Clavularia viridis","Marine"
44882,100246,"Tolypocladium","Marine"
44962,417046,"Pseudanabaena persicina","Marine/Freshwater"
44976,126375,"Belone belone","Marine/Brackish"
59091,559777,"Nocardiopsis","Marine/Terrestrial/Brackish/Freshwater"
60118,178078,"Streptomyces","Marine/Brackish"
45007,126758,"Anarhichas lupus","Marine"
45199,146566,"Chroococcus turgidus","Marine/Terrestrial/Freshwater"
45288,371901,"Cladosiphon okamuranus","Marine"
45454,165429,"Thorecta reticulata","Marine"
45759,376014,"Anatheca montagnei","Marine"
59092,1338656,"Graphium","Marine/Terrestrial/Brackish/Freshwater"
